Hour,EArrayMpp,EInvOut,Inv Loss,EACohml,EMVohml,EMVtrfl
2499,0,0,0,0,0,0
2500,0,0,0,0,0,0
2501,0,0,0,0,0,0
2502,9300.6,8867.6,432.96,0,2.39,168.71
2503,90646,89296,1350.7,0,242.35,600.91
2504,115439,113621,1818.5,0,392.37,871.12
2505,131243,129130,2113.4,0,494.64,1062.1
2506,146106,143981,2125.5,0,498.99,1071.5
2507,93410,92025,1385.2,0,257.39,628
2508,40606,40128,478.01,0,48.941,252.55
2509,22797,22481,316.9,0,15.36,192.07
2510,23155,22834,321.31,0,15.847,192.95
2511,13941,13665,275.88,0,5.6758,174.63
2512,8092.5,7620.4,472.08,0,1.765,167.58
2513,2972.4,2328.9,643.49,0,0.1648,164.7
2514,0,0,0,0,0,0
2515,0,0,0,0,0,0
2516,0,0,0,0,0,0
2517,0,0,0,0,0,0
2518,0,0,0,0,0,0
2519,0,0,0,0,0,0
2520,0,0,0,0,0,0
2521,0,0,0,0,0,0
2522,0,0,0,0,0,0
2523,0,0,0,0,0,0
2524,0,0,0,0,0,0
2525,1978.4,1301.1,677.27,0,0.0515,164.5
2526,88248,86932,1315.2,0,229.69,578.11
2527,147375,144000,3375.1,0,499,1071.5
2528,158079,144000,14079,0,499,1071.5
2529,159198,144000,15198,0,499,1071.5
2530,156952,144000,12952,0,499,1071.5
2531,154490,144000,10490,0,499,1071.5
2532,154538,144000,10538,0,499,1071.5
2533,155902,144000,11902,0,499,1071.5
2534,157232,144000,13232,0,499,1071.5
2535,156340,144000,12340,0,499,1071.5
2536,135544,133417,2127.3,0,495.84,1064.7
2537,58056,57288,767.98,0,99.748,344.06
2538,1153,448.01,705.02,0,0.0061,164.42
2539,0,0,0,0,0,0
2540,0,0,0,0,0,0
2541,0,0,0,0,0,0
2542,0,0,0,0,0,0
2543,0,0,0,0,0,0
2544,0,0,0,0,0,0
2545,0,0,0,0,0,0
2546,0,0,0,0,0,0
2547,0,0,0,0,0,0
2548,0,0,0,0,0,0
2549,3091.3,2450.9,640.46,0,0.1826,164.73
2550,75963,74863,1099.9,0,170.34,471.21
2551,142573,140426,2147.2,0,497.9,1069.2
2552,157261,144000,13261,0,499,1071.5
2553,156640,144000,12640,0,499,1071.5
2554,154560,144000,10560,0,499,1071.5
2555,151847,144000,7847.1,0,499,1071.5
2556,152931,144000,8931.1,0,499,1071.5
2557,153635,144000,9635.3,0,499,1071.5
2558,154557,144000,10557,0,499,1071.5
2559,104160,102580,1580,0,319.82,740.44
2560,14942,14687,254.79,0,6.5566,176.21
2561,3929.7,3319,610.7,0,0.3348,165.01
2562,0,0,0,0,0,0
2563,0,0,0,0,0,0
2564,0,0,0,0,0,0
2565,0,0,0,0,0,0
2566,0,0,0,0,0,0
2567,0,0,0,0,0,0
2568,0,0,0,0,0,0
2569,0,0,0,0,0,0
2570,0,0,0,0,0,0
2571,0,0,0,0,0,0
2572,0,0,0,0,0,0
2573,0,0,0,0,0,0
2574,5820.6,5271.1,549.44,0,0.8445,165.93
2575,30524,30131,392.95,0,27.594,214.11
2576,52105,51436,668.68,0,80.413,309.24
2577,92516,91132,1384,0,252.42,619.05
2578,132332,130205,2127.1,0,494.94,1062.8
2579,138943,136811,2131.5,0,496.83,1066.8
2580,108566,106901,1664.8,0,347.33,790
2581,107141,105501,1639.8,0,338.3,773.72
2582,117044,115186,1858.7,0,403.26,890.72
2583,61522,60693,828.99,0,111.96,366.06
2584,11400,11039,361.47,0,3.7036,171.08
2585,5903.7,5358.9,544.84,0,0.8728,165.98
2586,0,0,0,0,0,0
2587,0,0,0,0,0,0
2588,0,0,0,0,0,0
2589,0,0,0,0,0,0
2590,0,0,0,0,0,0
2591,0,0,0,0,0,0
2592,0,0,0,0,0,0
2593,0,0,0,0,0,0
2594,0,0,0,0,0,0
2595,0,0,0,0,0,0
2596,0,0,0,0,0,0
2597,0,0,0,0,0,0
2598,8669.9,8213.8,456.08,0,2.0506,168.1
2599,14483,14218,264.4,0,6.1443,175.47
2600,17199,16920,279,0,8.7008,180.08
2601,29444,29062,381.87,0,25.67,210.64
2602,31358,30957,400.72,0,29.127,216.87
2603,33380,32959,420.48,0,33.017,223.87
2604,48682,48074,608.62,0,70.242,290.92
2605,55934,55197,737.08,0,92.601,331.19
2606,62580,61727,853.09,0,115.81,372.99
2607,73555,72506,1048.7,0,159.78,452.2
2608,47895,47302,593.04,0,68.006,286.89
2609,13890,13607,282.65,0,5.6274,174.54
2610,1794.6,1111.2,683.41,0,0.0375,164.47
2611,0,0,0,0,0,0
2612,0,0,0,0,0,0
2613,0,0,0,0,0,0
2614,0,0,0,0,0,0
2615,0,0,0,0,0,0
2616,0,0,0,0,0,0
2617,0,0,0,0,0,0
2618,0,0,0,0,0,0
2619,0,0,0,0,0,0
2620,0,0,0,0,0,0
2621,3118.9,2479.1,639.85,0,0.1868,164.74
2622,54419,53702,717.73,0,87.651,322.28
2623,51687,51020,666.57,0,79.116,306.9
2624,98685,97182,1502.4,0,287.05,681.42
2625,157528,144000,13528,0,499,1071.5
2626,152523,144000,8522.5,0,499,1071.5
2627,149174,144000,5173.8,0,499,1071.5
2628,149231,144000,5230.6,0,499,1071.5
2629,136437,134304,2132.8,0,496.1,1065.3
2630,154382,144000,10382,0,499,1071.5
2631,155830,144000,11830,0,499,1071.5
2632,133899,131772,2127.4,0,495.38,1063.7
2633,61894,61057,836.86,0,113.31,368.48
2634,1594.9,904.92,689.97,0,0.0249,164.45
2635,0,0,0,0,0,0
2636,0,0,0,0,0,0
2637,0,0,0,0,0,0
2638,0,0,0,0,0,0
2639,0,0,0,0,0,0
2640,0,0,0,0,0,0
2641,0,0,0,0,0,0
2642,0,0,0,0,0,0
2643,0,0,0,0,0,0
2644,0,0,0,0,0,0
2645,9722.9,9300.4,422.44,0,2.629,169.14
2646,103875,102271,1604.4,0,317.9,736.98
2647,149554,144000,5553.9,0,499,1071.5
2648,161379,144000,17379,0,499,1071.5
2649,160529,144000,16529,0,499,1071.5
2650,157300,144000,13300,0,499,1071.5
2651,150555,144000,6555.2,0,499,1071.5
2652,152548,144000,8548.4,0,499,1071.5
2653,131267,129149,2117.9,0,494.64,1062.2
2654,57822,57062,760.38,0,98.963,342.65
2655,37476,37025,451.26,0,41.665,239.45
2656,51498,50849,648.72,0,78.586,305.95
2657,10595,10208,387.02,0,3.1669,170.11
2658,1416.3,720.37,695.9,0,0.0158,164.43
2659,0,0,0,0,0,0
2660,0,0,0,0,0,0
2661,0,0,0,0,0,0
2662,0,0,0,0,0,0
2663,0,0,0,0,0,0
2664,0,0,0,0,0,0
2665,0,0,0,0,0,0
2666,0,0,0,0,0,0
2667,0,0,0,0,0,0
2668,0,0,0,0,0,0
2669,1839.2,1157.3,681.9,0,0.0407,164.48
2670,23566,23234,331.69,0,16.407,193.96
2671,84347,83105,1242.5,0,209.91,542.48
2672,114001,112211,1790.2,0,382.7,853.69
2673,92554,91174,1379.9,0,252.65,619.47
2674,149253,144000,5252.9,0,499,1071.5
2675,133368,131248,2119.8,0,495.23,1063.4
2676,111839,110110,1728.1,0,368.5,828.12
2677,27617,27257,359.5,0,22.581,205.08
2678,20399,20099,299.54,0,12.279,186.52
2679,18899,18611,288.46,0,10.527,183.37
2680,28011,27647,364.35,0,23.231,206.25
2681,3260.7,2627.3,633.47,0,0.2098,164.78
2682,0,0,0,0,0,0
2683,0,0,0,0,0,0
2684,0,0,0,0,0,0
2685,0,0,0,0,0,0
2686,0,0,0,0,0,0
2687,0,0,0,0,0,0
2688,0,0,0,0,0,0
2689,0,0,0,0,0,0
2690,0,0,0,0,0,0
2691,0,0,0,0,0,0
2692,0,0,0,0,0,0
2693,2139.4,1467.7,671.73,0,0.0655,164.52
2694,38825,38353,472.08,0,44.707,244.93
2695,77964,76836,1127.9,0,179.44,487.59
2696,125420,123351,2069,0,462.46,997.35
2697,138553,136416,2137.6,0,496.71,1066.6
2698,33604,33184,419.92,0,33.468,224.69
2699,36672,36222,450.36,0,39.877,236.23
2700,121138,119170,1968.4,0,431.64,941.84
2701,52241,51570,670.38,0,80.832,309.99
2702,56090,55353,737.97,0,93.123,332.13
2703,21072,20762,310.93,0,13.101,188
2704,12001,11656,345.09,0,4.1295,171.84
2705,8079.6,7604.7,474.93,0,1.7577,167.57
2706,847.37,131.74,715.63,0,0.0005,164.41
2707,0,0,0,0,0,0
2708,0,0,0,0,0,0
2709,0,0,0,0,0,0
2710,0,0,0,0,0,0
2711,0,0,0,0,0,0
2712,0,0,0,0,0,0
2713,0,0,0,0,0,0
2714,0,0,0,0,0,0
2715,0,0,0,0,0,0
2716,0,0,0,0,0,0
2717,1536.7,844.37,692.33,0,0.0217,164.44
2718,12442,12110,332.51,0,4.457,172.43
2719,23151,22820,330.47,0,15.828,192.91
2720,40424,39936,488.39,0,48.474,251.71
2721,49454,48833,621.36,0,72.478,294.95
2722,47742,47152,590.13,0,67.575,286.12
2723,81558,80366,1192.3,0,196.3,517.97
2724,71082,70077,1004.7,0,149.26,433.24
2725,91679,90305,1373.7,0,247.86,610.84
2726,152241,144000,8240.9,0,499,1071.5
2727,109844,108147,1696.7,0,355.48,804.66
2728,14877,14619,257.48,0,6.496,176.1
2729,4538.2,3947,591.17,0,0.4735,165.26
2730,3372.3,2741.9,630.36,0,0.2285,164.82
2731,0,0,0,0,0,0
2732,0,0,0,0,0,0
2733,0,0,0,0,0,0
2734,0,0,0,0,0,0
2735,0,0,0,0,0,0
2736,0,0,0,0,0,0
2737,0,0,0,0,0,0
2738,0,0,0,0,0,0
2739,0,0,0,0,0,0
2740,0,0,0,0,0,0
2741,1046.7,337.86,708.85,0,0.0035,164.41
2742,12023,11677,345.82,0,4.1444,171.87
2743,16639,16363,275.7,0,8.1378,179.06
2744,24158,23820,337.73,0,17.245,195.47
2745,42717,42206,510.82,0,54.142,261.92
2746,101607,100053,1554.4,0,304.26,712.41
2747,112567,110799,1767.3,0,373.13,836.46
2748,141472,139329,2143.6,0,497.57,1068.5
2749,158706,144000,14706,0,499,1071.5
2750,157371,144000,13371,0,499,1071.5
2751,154704,144000,10704,0,499,1071.5
2752,135356,133229,2127.1,0,495.79,1064.6
2753,78378,77250,1127.7,0,181.38,491.09
2754,1772.4,1088.6,683.86,0,0.036,164.47
2755,0,0,0,0,0,0
2756,0,0,0,0,0,0
2757,0,0,0,0,0,0
2758,0,0,0,0,0,0
2759,0,0,0,0,0,0
2760,0,0,0,0,0,0
2761,0,0,0,0,0,0
2762,0,0,0,0,0,0
2763,0,0,0,0,0,0
2764,0,0,0,0,0,0
2765,6026.1,5482.7,543.34,0,0.9137,166.05
2766,74935,73855,1080,0,165.78,463
2767,129684,127549,2134.7,0,494.2,1061.2
2768,145173,143034,2139.3,0,498.7,1070.9
2769,149550,144000,5550.4,0,499,1071.5
2770,140723,138596,2127.9,0,497.36,1068
2771,152278,144000,8278.1,0,499,1071.5
2772,154320,144000,10320,0,499,1071.5
2773,155175,144000,11175,0,499,1071.5
2774,155305,144000,11305,0,499,1071.5
2775,149332,144000,5332.4,0,499,1071.5
2776,130822,128717,2105,0,494.52,1061.9
2777,79548,78409,1139.4,0,186.86,500.96
2778,4775.3,4193.5,581.71,0,0.5345,165.37
2779,0,0,0,0,0,0
2780,0,0,0,0,0,0
2781,0,0,0,0,0,0
2782,0,0,0,0,0,0
2783,0,0,0,0,0,0
2784,0,0,0,0,0,0
2785,0,0,0,0,0,0
2786,0,0,0,0,0,0
2787,0,0,0,0,0,0
2788,0,0,0,0,0,0
2789,16414,16140,273.76,0,7.9173,178.66
2790,117850,115952,1897.8,0,408.64,900.42
2791,151879,144000,7879.3,0,499,1071.5
2792,160152,144000,16152,0,499,1071.5
2793,161825,144000,17825,0,499,1071.5
2794,159743,144000,15743,0,499,1071.5
2795,158267,144000,14267,0,499,1071.5
2796,156771,144000,12771,0,499,1071.5
2797,147935,144000,3934.9,0,499,1071.5
2798,159374,144000,15374,0,499,1071.5
2799,156817,144000,12817,0,499,1071.5
2800,141000,138872,2127.8,0,497.44,1068.2
2801,82719,81516,1202.2,0,201.96,528.17
2802,2430.4,1769,661.37,0,0.0951,164.58
2803,0,0,0,0,0,0
2804,0,0,0,0,0,0
2805,0,0,0,0,0,0
2806,0,0,0,0,0,0
2807,0,0,0,0,0,0
2808,0,0,0,0,0,0
2809,0,0,0,0,0,0
2810,0,0,0,0,0,0
2811,0,0,0,0,0,0
2812,0,0,0,0,0,0
2813,1300.5,600.31,700.14,0,0.011,164.42
2814,15669,15403,265.42,0,7.2112,177.39
2815,55620,54890,729.69,0,91.574,329.34
2816,44447,43918,528.85,0,58.624,269.99
2817,42229,41727,501.52,0,52.921,259.72
2818,90919,89567,1352.2,0,243.83,603.56
2819,148803,144000,4802.9,0,499,1071.5
2820,154174,144000,10174,0,499,1071.5
2821,152499,144000,8498.8,0,499,1071.5
2822,103206,101645,1561.3,0,314.02,729.99
2823,27286,26929,357.13,0,22.04,204.1
2824,34765,34338,427.13,0,35.837,228.95
2825,45544,44998,545.5,0,61.543,275.25
2826,3769.7,3153.5,616.2,0,0.3023,164.95
2827,0,0,0,0,0,0
2828,0,0,0,0,0,0
2829,0,0,0,0,0,0
2830,0,0,0,0,0,0
2831,0,0,0,0,0,0
2832,0,0,0,0,0,0
2833,0,0,0,0,0,0
2834,0,0,0,0,0,0
2835,0,0,0,0,0,0
2836,0,0,0,0,0,0
2837,7539.5,7047.4,492.13,0,1.5095,167.12
2838,17105,16828,277.49,0,8.6067,179.91
2839,19556,19258,297.75,0,11.272,184.71
2840,38442,37975,466.27,0,43.831,243.35
2841,66764,65837,927.12,0,131.74,401.69
2842,113286,111511,1774.7,0,377.94,845.12
2843,119300,117386,1914.2,0,418.81,918.73
2844,147639,144000,3638.7,0,499,1071.5
2845,156493,144000,12493,0,499,1071.5
2846,153254,144000,9253.9,0,499,1071.5
2847,109431,107749,1682.5,0,352.86,799.96
2848,12388,12059,329.11,0,4.4198,172.37
2849,3738.3,3120.6,617.74,0,0.296,164.94
2850,0,0,0,0,0,0
2851,0,0,0,0,0,0
2852,0,0,0,0,0,0
2853,0,0,0,0,0,0
2854,0,0,0,0,0,0
2855,0,0,0,0,0,0
2856,0,0,0,0,0,0
2857,0,0,0,0,0,0
2858,0,0,0,0,0,0
2859,0,0,0,0,0,0
2860,0,0,0,0,0,0
2861,1919.8,1240.5,679.23,0,0.0468,164.49
2862,27586,27219,366.39,0,22.518,204.96
2863,17679,17397,282.67,0,9.1986,180.97
2864,31653,31253,400.57,0,29.687,217.87
2865,43733,43216,516.93,0,56.763,266.64
2866,51727,51067,659.54,0,79.263,307.17
2867,151509,144000,7509.1,0,499,1071.5
2868,158146,144000,14146,0,499,1071.5
2869,144906,142769,2137.5,0,498.62,1070.7
2870,75883,74797,1085.5,0,170.04,470.67
2871,44250,43726,524.77,0,58.111,269.07
2872,81894,80700,1194.4,0,197.94,520.91
2873,27135,26776,359.2,0,21.79,203.65
2874,1995.3,1318.9,676.42,0,0.0529,164.5
2875,0,0,0,0,0,0
2876,0,0,0,0,0,0
2877,0,0,0,0,0,0
2878,0,0,0,0,0,0
2879,0,0,0,0,0,0
2880,0,0,0,0,0,0
2881,0,0,0,0,0,0
2882,0,0,0,0,0,0
2883,0,0,0,0,0,0
2884,0,0,0,0,0,0
2885,1627.6,938.03,689.55,0,0.0267,164.45
2886,7553.1,7058.8,494.33,0,1.5144,167.13
2887,23247,22913,333.53,0,15.957,193.15
2888,27741,27371,370.25,0,22.77,205.42
2889,71925,70896,1028.4,0,152.77,439.56
2890,73732,72673,1058.1,0,160.52,453.53
2891,51841,51174,666.83,0,79.596,307.77
2892,38465,37994,470.65,0,43.875,243.43
2893,69550,68569,981.29,0,142.9,421.79
2894,47213,46630,583.06,0,66.087,283.44
2895,32392,31982,410.43,0,31.088,220.4
2896,18569,18278,290.63,0,10.154,182.69
2897,4006.9,3397.4,609.56,0,0.3508,165.04
2898,0,0,0,0,0,0
2899,0,0,0,0,0,0
2900,0,0,0,0,0,0
2901,0,0,0,0,0,0
2902,0,0,0,0,0,0
2903,0,0,0,0,0,0
2904,0,0,0,0,0,0
2905,0,0,0,0,0,0
2906,0,0,0,0,0,0
2907,0,0,0,0,0,0
2908,0,0,0,0,0,0
2909,1943.5,1264.5,679,0,0.0486,164.49
2910,13091,12778,313.39,0,4.9623,173.34
2911,23106,22773,332.87,0,15.762,192.79
2912,34838,34401,437.18,0,35.969,229.19
2913,139740,137591,2148.9,0,497.06,1067.3
2914,132798,130658,2139.9,0,495.06,1063.1
2915,86971,85680,1290.8,0,223.12,566.28
2916,131198,129065,2133.1,0,494.62,1062.1
2917,121237,119266,1970.8,0,432.33,943.09
2918,135853,133717,2135.5,0,495.93,1064.9
2919,105687,104067,1620,0,329.16,757.27
2920,111448,109715,1732.8,0,365.86,823.37
2921,75220,74145,1074.9,0,167.09,465.35
2922,2619.8,1964.3,655.5,0,0.1173,164.62
2923,0,0,0,0,0,0
2924,0,0,0,0,0,0
2925,0,0,0,0,0,0
2926,0,0,0,0,0,0
2927,0,0,0,0,0,0
2928,0,0,0,0,0,0
2929,0,0,0,0,0,0
2930,0,0,0,0,0,0
2931,0,0,0,0,0,0
2932,0,0,0,0,0,0
2933,19024,18725,298.62,0,10.657,183.6
2934,116893,115011,1882.6,0,402.03,888.52
2935,149462,144000,5461.9,0,499,1071.5
2936,160032,144000,16032,0,499,1071.5
2937,163858,144000,19858,0,499,1071.5
2938,160712,144000,16712,0,499,1071.5
2939,158588,144000,14588,0,499,1071.5
2940,158211,144000,14211,0,499,1071.5
2941,157165,144000,13165,0,499,1071.5
2942,151040,144000,7039.7,0,499,1071.5
2943,127945,125838,2107.4,0,481.29,1033.5
2944,71298,70298,1000.4,0,150.2,434.93
2945,60308,59501,806.66,0,107.61,358.22
2946,8107.3,7636.1,471.23,0,1.7723,167.6
2947,0,0,0,0,0,0
2948,0,0,0,0,0,0
2949,0,0,0,0,0,0
2950,0,0,0,0,0,0
2951,0,0,0,0,0,0
2952,0,0,0,0,0,0
2953,0,0,0,0,0,0
2954,0,0,0,0,0,0
2955,0,0,0,0,0,0
2956,0,0,0,0,0,0
2957,23404,23071,332.94,0,16.177,193.54
2958,108954,107264,1690.5,0,349.7,794.25
2959,149719,144000,5718.5,0,499,1071.5
2960,160305,144000,16305,0,499,1071.5
2961,160098,144000,16098,0,499,1071.5
2962,157391,144000,13391,0,499,1071.5
2963,151355,144000,7355.3,0,499,1071.5
2964,119751,117837,1913.8,0,422.03,924.54
2965,137202,135078,2124.2,0,496.32,1065.8
2966,121424,119471,1953.7,0,433.82,945.77
2967,108626,106969,1656.5,0,347.78,790.8
2968,119997,118077,1919.7,0,423.75,927.64
2969,83126,81920,1205.3,0,203.97,531.78
2970,10987,10613,374.2,0,3.4231,170.57
2971,0,0,0,0,0,0
2972,0,0,0,0,0,0
2973,0,0,0,0,0,0
2974,0,0,0,0,0,0
2975,0,0,0,0,0,0
2976,0,0,0,0,0,0
2977,0,0,0,0,0,0
2978,0,0,0,0,0,0
2979,0,0,0,0,0,0
2980,0,0,0,0,0,0
2981,24771,24427,343.83,0,18.136,197.07
2982,124433,122380,2053.2,0,455.2,984.28
2983,151298,144000,7298.2,0,499,1071.5
2984,157309,144000,13309,0,499,1071.5
2985,157063,144000,13063,0,499,1071.5
2986,156410,144000,12410,0,499,1071.5
2987,152454,144000,8453.7,0,499,1071.5
2988,151631,144000,7631,0,499,1071.5
2989,143317,141197,2120.4,0,498.14,1069.7
2990,129523,127422,2101.1,0,493.49,1059.7
2991,69013,68059,953.37,0,140.79,417.98
2992,54095,53404,690.6,0,86.683,320.53
2993,41937,41447,490.72,0,52.211,258.44
2994,1422.9,727.34,695.58,0,0.0161,164.43
2995,0,0,0,0,0,0
2996,0,0,0,0,0,0
2997,0,0,0,0,0,0
2998,0,0,0,0,0,0
2999,0,0,0,0,0,0
3000,0,0,0,0,0,0
3001,0,0,0,0,0,0
3002,0,0,0,0,0,0
3003,0,0,0,0,0,0
3004,0,0,0,0,0,0
3005,5165.6,4594.7,570.91,0,0.6417,165.56
3006,36839,36385,453.34,0,40.238,236.88
3007,77539,76419,1120.3,0,177.49,484.09
3008,82104,80910,1194.1,0,198.97,522.78
3009,120218,118291,1927.5,0,425.29,930.41
3010,106487,104872,1614.9,0,334.28,766.48
3011,136960,134844,2115.2,0,496.25,1065.6
3012,126393,124331,2061.9,0,469.83,1010.6
3013,102241,100706,1535.1,0,308.24,719.59
3014,96224,94796,1428.3,0,273.12,656.34
3015,49575,48966,608.95,0,72.873,295.66
3016,112150,110425,1725,0,370.61,831.93
3017,77959,76847,1111.3,0,179.49,487.69
3018,2720.1,2068.9,651.23,0,0.1301,164.64
3019,0,0,0,0,0,0
3020,0,0,0,0,0,0
3021,0,0,0,0,0,0
3022,0,0,0,0,0,0
3023,0,0,0,0,0,0
3024,0,0,0,0,0,0
3025,0,0,0,0,0,0
3026,0,0,0,0,0,0
3027,0,0,0,0,0,0
3028,0,0,0,0,0,0
3029,5221.9,4652.8,569.07,0,0.658,165.59
3030,55619,54887,731.75,0,91.564,329.32
3031,31697,31295,402.6,0,29.767,218.02
3032,44583,44051,532.16,0,58.978,270.63
3033,144510,142371,2138.9,0,498.5,1070.4
3034,131037,128912,2125.3,0,494.58,1062
3035,91936,90565,1370.3,0,249.29,613.41
3036,26314,25963,351.13,0,20.488,201.31
3037,49029,48421,608,0,71.26,292.75
3038,141663,139534,2128.4,0,497.64,1068.6
3039,106371,104749,1622.6,0,333.49,765.06
3040,54797,54088,709.13,0,88.918,324.56
3041,5906,5361.6,544.41,0,0.8737,165.98
3042,1894.4,1214.7,679.7,0,0.0448,164.49
3043,0,0,0,0,0,0
3044,0,0,0,0,0,0
3045,0,0,0,0,0,0
3046,0,0,0,0,0,0
3047,0,0,0,0,0,0
3048,0,0,0,0,0,0
3049,0,0,0,0,0,0
3050,0,0,0,0,0,0
3051,0,0,0,0,0,0
3052,0,0,0,0,0,0
3053,10639,10249,389.85,0,3.1926,170.15
3054,6895.8,6383,512.72,0,1.2383,166.63
3055,22049,21732,317.53,0,14.354,190.26
3056,72306,71283,1022.8,0,154.44,442.57
3057,128203,126084,2119.2,0,483.17,1037.5
3058,72194,71174,1019.5,0,153.97,441.72
3059,75358,74284,1073.5,0,167.72,466.48
3060,59506,58715,791.21,0,104.78,353.13
3061,60656,59846,810.39,0,108.85,360.47
3062,54124,53429,695.05,0,86.763,320.68
3063,49481,48868,613.04,0,72.583,295.14
3064,43380,42872,507.68,0,55.864,265.02
3065,64938,64052,886.16,0,124.69,389
3066,3699.1,3080.6,618.47,0,0.2884,164.92
3067,0,0,0,0,0,0
3068,0,0,0,0,0,0
3069,0,0,0,0,0,0
3070,0,0,0,0,0,0
3071,0,0,0,0,0,0
3072,0,0,0,0,0,0
3073,0,0,0,0,0,0
3074,0,0,0,0,0,0
3075,0,0,0,0,0,0
3076,0,0,0,0,0,0
3077,28710,28332,378.07,0,24.397,208.35
3078,129482,127345,2137,0,492.88,1058.4
3079,154535,144000,10535,0,499,1071.5
3080,160536,144000,16536,0,499,1071.5
3081,161097,144000,17097,0,499,1071.5
3082,158947,144000,14947,0,499,1071.5
3083,156868,144000,12868,0,499,1071.5
3084,156428,144000,12428,0,499,1071.5
3085,154071,144000,10071,0,499,1071.5
3086,122255,120291,1964.3,0,439.8,956.53
3087,131773,129670,2102.8,0,494.79,1062.5
3088,138473,136359,2114.1,0,496.7,1066.6
3089,104756,103175,1580.7,0,323.55,747.15
3090,11352,10992,359.88,0,3.6722,171.02
3091,0,0,0,0,0,0
3092,0,0,0,0,0,0
3093,0,0,0,0,0,0
3094,0,0,0,0,0,0
3095,0,0,0,0,0,0
3096,0,0,0,0,0,0
3097,0,0,0,0,0,0
3098,0,0,0,0,0,0
3099,0,0,0,0,0,0
3100,0,0,0,0,0,0
3101,28112,27740,371.78,0,23.389,206.53
3102,115340,113506,1833.7,0,391.58,869.69
3103,149177,144000,5176.9,0,499,1071.5
3104,158943,144000,14943,0,499,1071.5
3105,158071,144000,14071,0,499,1071.5
3106,157446,144000,13446,0,499,1071.5
3107,155086,144000,11086,0,499,1071.5
3108,153255,144000,9255.1,0,499,1071.5
3109,153977,144000,9976.7,0,499,1071.5
3110,152923,144000,8922.7,0,499,1071.5
3111,150151,144000,6151.2,0,499,1071.5
3112,127377,125287,2089.7,0,477.09,1024.5
3113,60190,59388,801.37,0,107.2,357.48
3114,1683.5,996.79,686.75,0,0.0302,164.46
3115,0,0,0,0,0,0
3116,0,0,0,0,0,0
3117,0,0,0,0,0,0
3118,0,0,0,0,0,0
3119,0,0,0,0,0,0
3120,0,0,0,0,0,0
3121,0,0,0,0,0,0
3122,0,0,0,0,0,0
3123,0,0,0,0,0,0
3124,0,0,0,0,0,0
3125,2377.7,1713.8,663.83,0,0.0893,164.57
3126,9996.5,9585.8,410.73,0,2.7928,169.43
3127,14546,14286,260.26,0,6.2031,175.58
3128,18146,17861,285.51,0,9.6955,181.87
3129,24597,24257,339.49,0,17.884,196.62
3130,39408,38933,475.3,0,46.07,247.38
3131,34778,34348,429.97,0,35.859,228.99
3132,33251,32836,415.22,0,32.771,223.43
3133,23315,22989,326.23,0,16.062,193.34
3134,25408,25064,344.05,0,19.094,198.8
3135,54071,53369,701.27,0,86.57,320.33
3136,16737,16464,272.63,0,8.2387,179.24
3137,4201.6,3599.4,602.28,0,0.3938,165.11
3138,2562.4,1904.9,657.57,0,0.1103,164.6
3139,0,0,0,0,0,0
3140,0,0,0,0,0,0
3141,0,0,0,0,0,0
3142,0,0,0,0,0,0
3143,0,0,0,0,0,0
3144,0,0,0,0,0,0
3145,0,0,0,0,0,0
3146,0,0,0,0,0,0
3147,0,0,0,0,0,0
3148,0,0,0,0,0,0
3149,31966,31552,413.29,0,30.258,218.9
3150,134934,132781,2152.6,0,495.66,1064.3
3151,160547,144000,16547,0,499,1071.5
3152,164595,144000,20595,0,499,1071.5
3153,166983,144000,22983,0,499,1071.5
3154,165453,144000,21453,0,499,1071.5
3155,162705,144000,18705,0,499,1071.5
3156,161587,144000,17587,0,499,1071.5
3157,103495,101920,1575.3,0,315.72,733.05
3158,49415,48801,613.78,0,72.385,294.78
3159,52511,51842,669.5,0,81.685,311.53
3160,22940,22619,321.64,0,15.55,192.41
3161,6846.7,6334,512.67,0,1.2194,166.6
3162,7743.4,7260.3,483.08,0,1.6021,167.29
3163,0,0,0,0,0,0
3164,0,0,0,0,0,0
3165,0,0,0,0,0,0
3166,0,0,0,0,0,0
3167,0,0,0,0,0,0
3168,0,0,0,0,0,0
3169,0,0,0,0,0,0
3170,0,0,0,0,0,0
3171,0,0,0,0,0,0
3172,0,0,0,0,0,0
3173,24008,23670,338.55,0,17.028,195.07
3174,116775,114903,1872.1,0,401.28,887.16
3175,116172,114318,1853.9,0,397.2,879.82
3176,136974,134839,2135,0,496.25,1065.6
3177,161149,144000,17149,0,499,1071.5
3178,129182,127064,2118.1,0,490.71,1053.7
3179,90718,89370,1347.1,0,242.76,601.64
3180,115880,114049,1830.5,0,395.34,876.46
3181,110880,109171,1709.3,0,362.24,816.85
3182,84596,83360,1235.6,0,211.2,544.81
3183,42677,42175,501.88,0,54.062,261.78
3184,83893,82670,1223.1,0,207.72,538.53
3185,9180.6,8746,434.63,0,2.3249,168.59
3186,2151.5,1480.6,670.9,0,0.0666,164.52
3187,0,0,0,0,0,0
3188,0,0,0,0,0,0
3189,0,0,0,0,0,0
3190,0,0,0,0,0,0
3191,0,0,0,0,0,0
3192,0,0,0,0,0,0
3193,0,0,0,0,0,0
3194,0,0,0,0,0,0
3195,0,0,0,0,0,0
3196,0,0,0,0,0,0
3197,34351,33918,433.17,0,34.966,227.38
3198,118887,116961,1925.8,0,415.78,913.28
